Bytes, Url
20877312,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Pritam%2520ke%2520des%2520kaise%2520batan%2520se%2520jaiye%2520%282%29%5B1%5D.mp3",
8243200,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Pritam%2520ke%2520des%2520kaise%2520batan%2520se%2520jaiye%5B1%5D.mp3",
4024320,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Rajan%2520kaun%2520tumare%2520aavai%5B1%5D.mp3",
8005632,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Sajana%2520sant%2520aavoh%2520mere%25202%5B1%5D.mp3",
11155456,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520SIngh%2520-%2520Sajana%2520sant%2520aavoh%2520mere%5B1%5D.mp3",
10242048,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Sevak%2520ki%2520ohrak%2520nibhi%2520preet%5B1%5D.mp3",
15501312,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Subh%2520bachan%2520bol%2520gun%2520amol%2520kinkari%2520bichar%5B1%5D.mp3",
10483712,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Sun%2520sajan%2520prem%2520sandesada%5B1%5D.mp3",
6308062,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Taiso%2520hi%2520mai%2520dith%2520jaisa%2520satgur%2520sunida%5B1%5D.mp3",
8261632,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Tera%2520jan%2520ram%2520rasaian%2520mata%5B1%5D.mp3",
7854080,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Bhai%2520Surjit%2520Singh%2520-%2520Tohi%2520mohi%2520mohi%2520tohi%2520antar%2520kaisa%5B1%5D.mp3",
6400457,   "http://sgpc.net/puratan-kirtan/Surjit Singh/sajana%2520sant%2520aavoh%2520mere%5B1%5D.mp3",
14606668,   "http://sgpc.net/puratan-kirtan/Surjit Singh/sajana%2520sant%2520aavoh%2520mere%5B1%5D 1.mp3",
22956032,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Surjit SIngh Kat jaiye re ghar lago rang%5D.mp3",
5896192,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Surjit SIngh Lobh lahar at neejhar bajai%5B1%5D.mp3",
11155456,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Surjit SIngh  Sajana sant aavoh mere.mp3",
4933632,   "http://sgpc.net/puratan-kirtan/Surjit Singh/Surjit Singh Tou darshan ki karo samai.mp3",
66969364,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee %282A%29.mp3",
43751944,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee %284A - India 1987%29.mp3",
44827144,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee %284B - India 1987%29.mp3",
58262447,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee %281962 - Orrisa%29.mp3",
44726274,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee.mp3",
67223901,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee 2B.mp3",
67725455,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee 3A.mp3",
65911095,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee 3B.mp3",
45222980,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee 5 A.mp3",
22603864,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee 5 B.mp3",
24844121,   "http://sgpc.net/puratan-kirtan/Takhat Singh Jee/Bhai Takhat Singh Jee 6 B.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/New folder/01 Track 1.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/New folder/02 Track 2.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/New folder/03 Track 3.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1A.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1C.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1D.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1E.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1F.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1G.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01 Track 1H.wma",
18921639,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/01%3DSABKO AAS-E TERI BAITHA.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2A.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2B.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2C.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2D.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2E.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2F.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2G.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02 Track 2H.wma",
18862835,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/02%3DRAKHON APNI SARAN PRABH.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3A.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3C.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3D.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3E.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3F.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3G.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03 Track 3H.wma",
19048824,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03%3DRAKHO RAKHO.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/03TrackB.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4A.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4B.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4C.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4D.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4E.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4F.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4G.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04 Track 4H.wma",
7101774,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/04%3DMEHR KARO.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5A.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5B.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5C.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5D.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5E.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5F.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5G.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05 Track 5H.wma",
6728140,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/05%3DJHAKKAR JHANGI.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06 Track 6.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06 Track 6B.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06 Track 6C.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06 Track 6D.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06 Track 6E.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06 Track 6F.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06 Track 6G.wma",
6968334,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/06%3DSUKHMANI.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/07 Track 7.wma",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/07 Track 7D.wma",
14174089,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/07%3DHAMRI KARO   HATH DAI RACHCHA.mp3",
4962976,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/08%3DSAB SIKHA KO HUKAM HAI.mp3",
6590114,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/09%3DJEON RAKHEY TEON RAHEY.mp3",
4940045,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/10%3DKOI AAN MILAWE.mp3",
4822034,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/11%3DJAKO APNI KAREY BAKSHISH.mp3",
3989702,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/12%3DGHAL KHAI KICHH HATHON DAYEE.mp3",
5208176,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/13%3DTILAK JANJU RAKHA.mp3",
4229894,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/14%3DJAGAT MEIN JHOOTHI.mp3",
4293278,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/15%3DAB MAIN KAUN.mp3",
4661072,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/16%3DSADHO RACHNA RAM.mp3",
4733213,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/17%3DRE MAN OAT LEYO.mp3",
4338731,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/18%3DSADHO GOBIND KE.mp3",
3545597,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/19%3D RAM SIMAR RAM SIMAR.mp3",
5234864,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/20%3DSADHO EH JUG BHARAM.mp3",
6401630,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/21%3DRAM RAM BOL.mp3",
6768167,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/22%3DREC MAN OAT LEYO.mp3",
4437971,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/23%3DJE TAKHAT BASALE.mp3",
6742730,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/24%3DJAL TE THAR KAR.mp3",
6655160,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/25%3DBANDE KHOJ DIL HAR.mp3",
4650641,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/26%3DKHUB TERI PAGDI.mp3",
18921632,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/27%3DINTRODUCTION SPEECH.mp3",
10910656,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/28%3DAOU SAKHI.mp3",
5376643,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/29%3DMEH BAURI.mp3",
7089679,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/30%3DAY RASNA.mp3",
6684355,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/31%3DNAHIN CHOWDO RE.mp3",
5121443,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/32%3DSAJAN SANT.mp3",
5802817,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/33%3DHUM SAR DEEN.mp3",
5861201,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/34%3DSAWAN SARAS MANA.mp3",
9725957,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/35%3DINHI KI KIRPA SE.mp3",
2678236,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/36%3DCHAR PADARTH.mp3",
3729917,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/37%3DMAIN BANJARAN RAMKI.mp3",
3055630,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/38%3DJAGAT JALANDA RAKH LE.mp3",
5457962,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/39%3DLAKH KHUSHIYAN.mp3",
4138574,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/40%3DMERE MAN.mp3",
3886291,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/41%3DSABHE GAT RAM BOLE.mp3",
3913809,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/42%3DGOBIND JIO TOO.mp3",
3542679,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/43%3DSABHE JI SAMAL.mp3",
000,   "http://sgpc.net/puratan-kirtan/Unknown Artist/shabads/shabad 2/TRACKB.wma",
6219613,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/%28b%29%2520rut%2520aaiyle%2520saras%2520basant%2520-%2520%5Bbhai%2520narinder%2520singh%2520banarsi%5D%5B1%5D.mp3",
6219601,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/%28b%29%2520rut%2520aaiyle%2520saras%2520basant%2520-%2520%5Bbhai%2520narinder%2520singh%2520banarsi%5D%5B1%5D 1.mp3",
19750358,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1 1.m4a",
72778192,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1.m4a",
38220808,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1A.m4a",
25526638,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1C.m4a",
21100141,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1D.m4a",
20306026,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1E.m4a",
17255309,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1F.m4a",
15204921,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1G.m4a",
29043788,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 01 Track 1H.m4a",
16048453,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/01 TRACKB.m4a",
9223137,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2 1.m4a",
32026747,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2.m4a",
30958308,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2A.m4a",
19358880,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2B.m4a",
17681732,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2C.m4a",
23216893,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2D.m4a",
27574715,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2E.m4a",
12753848,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2F.m4a",
15596607,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2G.m4a",
40447513,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/02 02 Track 2H.m4a",
20479772,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3 1.m4a",
27772554,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3.m4a",
25465664,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3A.m4a",
17000650,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3C.m4a",
12711434,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3D.m4a",
30689668,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3E.m4a",
12708026,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3F.m4a",
11185209,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3G.m4a",
16699137,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03 Track 3H.m4a",
26993069,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/03 03TrackB.m4a",
12794150,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4.m4a",
22789739,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4A.m4a",
8050398,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4B.m4a",
15719143,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4C.m4a",
13453766,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4D.m4a",
13588882,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4E.m4a",
30578400,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4F.m4a",
12019460,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4G.m4a",
18150854,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/04 04 Track 4H.m4a",
8943701,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5.m4a",
16644240,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5A.m4a",
15016719,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5B.m4a",
25732930,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5C.m4a",
24416336,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5D.m4a",
32561445,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5E.m4a",
26868269,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5F.m4a",
33590807,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5G.m4a",
12110518,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/05 05 Track 5H.m4a",
30427467,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/06 06 Track 6.m4a",
38071366,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/06 06 Track 6B.m4a",
18750910,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/06 06 Track 6C.m4a",
9625889,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/06 06 Track 6D.m4a",
4555542,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/06 06 Track 6E.m4a",
23277573,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/06 06 Track 6F.m4a",
17014803,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/06 06 Track 6G.m4a",
12784069,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/07 07 Track 7.m4a",
23148326,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/07 07 Track 7D.m4a",
6004223,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/aaj%2520moray%2520aaya%2520hain%5B1%5D.mp3",
11993587,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ab%2520ham%2520chali%2520thakur%2520kay%5B1%5D.mp3",
15148763,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ab%2520mohe%2520jivan%2520padvee%2520pai%5B1%5D.mp3",
21018668,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/ab%2520mohe%2520ram%2520apna%2520kar%2520janya%5B1%5D.mp3",
3042148,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/agam%2520anat%2520anad%5B1%5D.mp3",
7882115,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/aise%2520hoye%2520pari%5B1%5D.mp3",
16301093,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/aise%2520mang%2520gobind%2520te%2520SS%5B1%5D.mp3",
13491140,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/aisi%2520lal%2520tudh%2520b%2520in%2520koun%2520kare%5B1%5D.mp3",
8988456,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/aiso%2520koun%2520bali%2520re%5B1%5D.mp3",
11328552,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/amrit%2520mehr%2520dekh%2520phool%2520phool%2520phoole%5B1%5D.mp3",
6130869,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Anand%2520Rang%2520Binod%2520Hamaaray%5B1%5D.mp3",
7871675,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/anand%2520rang%2520binod%2520hamare%5B1%5D.mp3",
8472288,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/andin%2520har%2520nam%2520kirtan%2520karo%5B1%5D.mp3",
5243434,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/apne%2520thakur%2520ki%2520houn%2520cheri%5B1%5D.mp3",
2096726,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520introduction%5B1%5D.mp3",
44593315,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Asa%2520Ki%2520Var%2520-%2520Bhai%2520Baljeet%2520Singh%2520Vol%25201%5B1%5D.mp3",
12368803,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Asa%2520Ki%2520Var%2520-%2520Bhai%2520Baljeet%2520Singh%2520Vol%25203%5B1%5D.mp3",
17897251,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25201%5B1%5D.mp3",
82401822,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25201%5B1%5D 1.mp3",
26922018,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25201%5B1%5D 2.mp3",
14782201,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25202%5B1%5D.mp3",
9635874,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25202%5B1%5D 1.mp3",
45709854,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25202%5B1%5D 2.mp3",
9824369,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25203%5B1%5D.mp3",
26197534,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25203%5B1%5D 1.mp3",
50852082,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25203%5B1%5D 2.mp3",
8932444,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25204%5B1%5D.mp3",
6966785,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25205%5B1%5D.mp3",
1935807,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%25206%5B1%5D.mp3",
116301977,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa%2520ki%2520var%5B1%5D.mp3",
77900385,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asa di var pathar de record 1940.mp3",
1858493,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asavari%2520introduction%5B1%5D.mp3",
12276541,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Asi%2520Bhavra%2520Baas%2520Lay%5B1%5D.mp3",
7021965,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/asi%2520kirpa%2520kro%2520prabh%2520meray%5B1%5D.mp3",
28605375,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/at%2520ooncha%2520ta%2520ka%2520darbara%5B1%5D.mp3",
5656086,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/avi%2520joti%2520waheguru%2520waheguru%5B1%5D.mp3",
2298598,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/aysi%2520hoye%2520pari%5B1%5D.mp3",
6201922,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/Baaraj%2520Kar%2520Daayan%5B1%5D.mp3",
12651567,   "http://sgpc.net/puratan-kirtan/Unknown Artist/Unknown Album/bal%2520bal%2520jaoun%2520shyam%2520sundar%2520ko%2520SS%5B1%5D.mp3",
